Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,Y/A,TD.1,Tgt,Rec,Yds.2,Y/R,TD.2,Fmb,FL,TD.3,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,Season,Value
132,Mecole Hardman,KAN,WR,21,16,5,0,0,0,0,0,4,17,4.25,0,41,26,538,20.69,6,2,2,7,0.0,0.0,94.0,119.5,124.5,106.5,0.0,49,0.0,2019,Waiver
133,Zach Pascal,IND,WR,25,16,13,0,1,0,0,0,2,16,8.0,0,72,41,607,14.8,5,0,0,5,1.0,0.0,94.0,135.3,138.3,114.8,0.0,48,0.0,2019,WR4
135,Dede Westbrook,JAX,WR,26,15,11,0,0,0,0,0,5,27,5.4,0,101,66,660,10.0,3,1,0,3,2.0,0.0,91.0,156.7,159.7,123.7,0.0,50,0.0,2019,Waiver
137,James Washington,PIT,WR,23,15,10,0,0,0,0,0,0,0,0.0,0,80,44,735,16.7,3,1,1,3,0.0,0.0,90.0,133.5,137.5,111.5,0.0,51,0.0,2019,Waiver
138,Sammy Watkins,KAN,WR,26,14,13,0,0,0,0,0,2,12,6.0,0,90,52,673,12.94,3,2,1,3,1.0,0.0,87.0,138.5,142.5,112.5,0.0,52,0.0,2019,Waiver
143,Will Fuller,HOU,WR,25,11,11,0,0,0,0,0,0,0,0.0,0,71,49,670,13.67,3,1,0,3,0.0,0.0,85.0,134.0,137.0,109.5,0.0,53,0.0,2019,Waiver
145,Hunter Renfrow,OAK,WR,24,13,4,0,0,0,0,0,0,0,0.0,0,71,49,605,12.35,4,1,0,4,0.0,0.0,85.0,133.5,136.5,109.0,0.0,55,0.0,2019,Waiver
146,Sterling Shepard,NYG,WR,26,10,10,0,0,0,0,0,6,72,12.0,0,83,57,576,10.11,3,0,0,3,1.0,0.0,85.0,141.8,144.8,113.3,0.0,54,0.0,2019,Waiver
148,Adam Thielen,MIN,WR,29,10,10,0,0,0,0,0,4,6,1.5,1,48,30,418,13.93,6,0,0,7,0.0,0.0,84.0,114.4,117.4,99.4,0.0,56,0.0,2019,Waiver
151,T.Y. Hilton,IND,WR,30,10,10,0,0,0,0,0,0,0,0.0,0,68,45,501,11.13,5,0,0,5,0.0,0.0,80.0,125.1,128.1,102.6,0.0,58,0.0,2019,Waiver
152,Kenny Stills,HOU,WR,27,13,5,0,0,0,0,0,0,0,0.0,0,55,40,561,14.03,4,0,0,4,0.0,0.0,80.0,120.1,123.1,100.1,0.0,57,0.0,2019,Waiver
153,Danny Amendola,DET,WR,34,15,10,1,1,19,1,0,0,0,0.0,0,97,62,678,10.94,1,0,0,1,0.0,0.0,79.0,140.6,143.6,109.6,0.0,60,0.0,2019,Waiver
154,Alshon Jeffery,PHI,WR,29,10,10,0,0,0,0,0,1,2,2.0,1,73,43,490,11.4,4,0,0,5,0.0,0.0,79.0,122.2,125.2,100.7,0.0,59,0.0,2019,Waiver
157,Brandin Cooks,LAR,WR,26,14,14,0,0,0,0,0,6,52,8.67,0,72,42,583,13.88,2,0,0,2,0.0,0.0,76.0,117.5,120.5,96.5,0.0,62,0.0,2019,Waiver
159,Anthony Miller,CHI,WR,25,16,7,0,0,0,0,0,1,-1,-1.0,0,85,52,656,12.62,2,1,1,2,0.0,0.0,76.0,127.5,131.5,101.5,0.0,63,0.0,2019,Waiver
160,Steven Sims,WAS,WR,22,16,2,0,1,0,0,0,9,85,9.44,1,56,34,310,9.12,4,1,0,6,0.0,0.0,76.0,109.5,112.5,92.5,0.0,61,0.0,2019,Waiver
167,Corey Davis,TEN,WR,24,15,11,0,0,0,0,0,0,0,0.0,0,69,43,601,13.98,2,1,0,2,0.0,0.0,72.0,115.1,118.1,93.6,0.0,64,0.0,2019,Waiver
168,Phillip Dorsett,NWE,WR,26,14,4,0,0,0,0,0,3,21,7.0,0,54,29,397,13.69,5,0,0,5,0.0,0.0,72.0,100.8,103.8,86.3,0.0,65,0.0,2019,Waiver
172,JuJu Smith-Schuster,PIT,WR,23,12,12,0,0,0,0,0,0,0,0.0,0,70,42,552,13.14,3,1,1,3,0.0,0.0,71.0,113.2,117.2,92.2,0.0,66,0.0,2019,Waiver
175,Demarcus Robinson,KAN,WR,25,16,10,0,0,0,0,0,0,0,0.0,0,55,32,449,14.03,4,0,0,4,0.0,0.0,69.0,100.9,103.9,84.9,0.0,67,0.0,2019,Waiver
176,Kendrick Bourne,SFO,WR,24,16,0,0,0,0,0,0,0,0,0.0,0,44,30,358,11.93,5,0,0,5,1.0,0.0,68.0,97.8,100.8,82.8,0.0,69,0.0,2019,Waiver
177,Allen Lazard,GNB,WR,24,16,3,0,0,0,0,0,1,21,21.0,0,52,35,477,13.63,3,0,0,3,0.0,0.0,68.0,102.8,105.8,85.3,0.0,68,0.0,2019,Waiver
180,John Ross,CIN,WR,24,8,8,0,0,0,0,0,3,4,1.33,0,56,28,506,18.07,3,1,1,3,0.0,0.0,67.0,95.0,99.0,81.0,0.0,70,0.0,2019,Waiver
182,Mohamed Sanu,2TM,WR,30,15,12,0,0,0,0,0,3,11,3.67,0,89,59,520,8.81,2,0,0,2,0.0,0.0,65.0,124.1,127.1,94.6,0.0,71,0.0,2019,Waiver
186,Willie Snead,BAL,WR,27,16,11,0,0,0,0,0,2,2,1.0,0,46,31,339,10.94,5,0,0,5,0.0,0.0,64.0,95.1,98.1,79.6,0.0,72,0.0,2019,Waiver
188,Auden Tate,CIN,WR,22,12,10,0,0,0,0,0,0,0,0.0,0,80,40,575,14.38,1,1,1,1,0.0,0.0,62.0,101.5,105.5,81.5,0.0,73,0.0,2019,Waiver
189,Taylor Gabriel,CHI,WR,28,9,7,0,0,0,0,0,3,20,6.67,0,48,29,353,12.17,4,0,0,4,0.0,0.0,61.0,90.3,93.3,75.8,0.0,74,0.0,2019,Waiver
190,Preston Williams,MIA,WR,22,8,7,0,0,0,0,0,0,0,0.0,0,60,32,428,13.38,3,2,1,3,0.0,0.0,59.0,90.8,94.8,74.8,0.0,75,0.0,2019,Waiver
192,Marquez Valdes-Scantling,GNB,WR,25,16,10,0,0,0,0,0,2,9,4.5,0,56,26,452,17.38,2,0,0,2,0.0,0.0,58.0,84.1,87.1,71.1,0.0,76,0.0,2019,Waiver
197,Tajae Sharpe,TEN,WR,25,15,6,0,0,0,0,0,0,0,0.0,0,35,25,329,13.16,4,0,0,4,0.0,0.0,57.0,81.9,84.9,69.4,0.0,77,0.0,2019,Waiver
199,Ted Ginn Jr.,NOR,WR,34,16,9,0,0,0,0,0,3,18,6.0,0,56,30,421,14.03,2,0,0,2,0.0,0.0,56.0,85.9,88.9,70.9,0.0,78,0.0,2019,Waiver
200,Nelson Agholor,PHI,WR,26,11,10,0,0,0,0,0,2,7,3.5,0,69,39,363,9.31,3,2,1,3,1.0,0.0,55.0,94.0,98.0,74.5,0.0,79,0.0,2019,Waiver
202,Keelan Cole,JAX,WR,26,16,1,0,0,0,0,0,1,6,6.0,0,35,24,361,15.04,3,0,0,3,0.0,0.0,55.0,78.7,81.7,66.7,0.0,80,0.0,2019,Waiver
208,Alex Erickson,CIN,WR,27,16,6,1,1,26,0,0,5,33,6.6,0,78,43,529,12.3,0,4,2,0,0.0,0.0,53.0,96.2,101.2,74.7,0.0,82,0.0,2019,Waiver
211,Tre'Quan Smith,NOR,WR,23,11,6,0,0,0,0,0,0,0,0.0,0,25,18,234,13.0,5,0,0,5,0.0,0.0,53.0,71.4,74.4,62.4,0.0,81,0.0,2019,Waiver
213,Allen Hurns,MIA,WR,28,14,7,0,0,0,0,0,0,0,0.0,0,47,32,416,13.0,2,1,1,2,0.0,0.0,52.0,83.6,87.6,67.6,0.0,83,0.0,2019,Waiver
218,Russell Gage,ATL,WR,23,16,4,0,0,0,0,0,4,12,3.0,0,74,49,446,9.1,1,1,1,1,0.0,0.0,50.0,98.8,102.8,74.3,0.0,84,0.0,2019,Waiver
221,Adam Humphries,TEN,WR,26,12,3,0,0,0,0,0,1,1,1.0,0,47,37,374,10.11,2,1,0,2,0.0,0.0,50.0,86.5,89.5,68.0,0.0,85,0.0,2019,Waiver
224,Demaryius Thomas,NYJ,WR,32,11,10,0,0,0,0,0,0,0,0.0,0,58,36,433,12.03,1,0,0,1,0.0,0.0,49.0,85.3,88.3,67.3,0.0,86,0.0,2019,Waiver
225,Olabisi Johnson,MIN,WR,22,16,6,0,0,0,0,0,1,6,6.0,0,45,31,294,9.48,3,0,0,3,0.0,0.0,48.0,79.0,82.0,63.5,0.0,87,0.0,2019,Waiver
227,Josh Gordon,2TM,WR,28,11,7,0,1,0,0,1,1,1,1.0,0,47,27,426,15.78,1,0,0,1,0.0,0.0,47.0,73.7,77.7,61.2,0.0,88,0.0,2019,Waiver
233,Albert Wilson,MIA,WR,27,13,4,1,2,20,0,0,5,45,9.0,0,62,43,351,8.16,1,0,0,1,0.0,0.0,46.0,89.4,92.4,67.9,0.0,89,0.0,2019,Waiver
239,David Moore,SEA,WR,24,14,1,0,0,0,0,0,3,25,8.33,0,34,17,301,17.71,2,2,1,2,0.0,0.0,43.0,59.6,63.6,51.1,0.0,90,0.0,2019,Waiver
243,Cody Latimer,NYG,WR,27,15,10,0,0,0,0,0,0,0,0.0,0,42,24,300,12.5,2,0,0,2,0.0,0.0,42.0,66.0,69.0,54.0,0.0,91,0.0,2019,Waiver
246,Geronimo Allison,GNB,WR,25,16,6,0,0,0,0,0,1,7,7.0,0,55,34,287,8.44,2,2,1,2,1.0,0.0,41.0,75.4,79.4,58.4,0.0,92,0.0,2019,Waiver
249,Josh Reynolds,LAR,WR,24,16,2,0,0,0,0,0,5,23,4.6,0,43,21,326,15.52,1,0,0,1,0.0,0.0,41.0,61.9,64.9,51.4,0.0,93,0.0,2019,Waiver
250,Damiere Byrd,ARI,WR,26,11,3,0,0,0,0,0,0,0,0.0,0,46,32,359,11.22,1,1,1,1,0.0,0.0,40.0,71.9,75.9,55.9,0.0,94,0.0,2019,Waiver
251,Marcus Johnson,IND,WR,25,8,6,0,0,0,0,0,0,0,0.0,0,33,17,277,16.29,2,0,0,2,0.0,0.0,40.0,56.7,59.7,48.2,0.0,95,0.0,2019,Waiver
253,Seth Roberts,BAL,WR,28,16,0,0,0,0,0,0,0,0,0.0,0,35,21,271,12.9,2,0,0,2,0.0,0.0,39.0,60.1,63.1,49.6,0.0,96,0.0,2019,Waiver
256,Miles Boykin,BAL,WR,23,16,11,0,0,0,0,0,0,0,0.0,0,22,13,198,15.23,3,0,0,3,0.0,0.0,38.0,50.8,53.8,44.3,0.0,97,0.0,2019,Waiver
260,Kelvin Harmon,WAS,WR,23,16,8,1,1,11,0,0,0,0,0.0,0,44,30,365,12.17,0,0,0,0,0.0,0.0,37.0,66.9,69.9,51.9,0.0,98,0.0,2019,Waiver
261,Paul Richardson,WAS,WR,27,10,6,0,0,0,0,0,1,0,0.0,0,42,28,245,8.75,2,0,0,2,0.0,0.0,37.0,64.5,67.5,50.5,0.0,99,0.0,2019,Waiver
262,DaeSean Hamilton,DEN,WR,24,16,2,0,0,0,0,0,0,0,0.0,0,52,28,297,10.61,1,0,0,1,0.0,0.0,36.0,63.7,66.7,49.7,0.0,102,0.0,2019,Waiver
264,Isaiah McKenzie,BUF,WR,24,15,8,0,0,0,0,0,8,49,6.13,0,39,27,254,9.41,1,0,0,1,0.0,0.0,36.0,63.3,66.3,49.8,0.0,100,0.0,2019,Waiver
265,Jakobi Meyers,NWE,WR,23,15,1,0,0,0,0,0,0,0,0.0,0,41,26,359,13.81,0,0,0,0,0.0,0.0,36.0,61.9,64.9,48.9,0.0,101,0.0,2019,Waiver
269,Tavon Austin,DAL,WR,29,14,0,0,0,0,0,0,6,47,7.83,1,24,13,177,13.62,1,1,0,2,0.0,0.0,34.0,47.4,50.4,40.9,0.0,103,0.0,2019,Waiver
272,Marvin Hall,DET,WR,26,9,0,0,0,0,0,0,1,7,7.0,0,11,7,261,37.29,1,0,0,1,0.0,0.0,33.0,39.8,42.8,36.3,0.0,104,0.0,2019,Waiver
274,Jaron Brown,SEA,WR,29,14,4,0,0,0,0,0,0,0,0.0,0,28,16,220,13.75,2,1,1,2,0.0,0.0,32.0,48.0,52.0,40.0,0.0,105,0.0,2019,Waiver
275,Vyncint Smith,NYJ,WR,23,13,4,0,0,0,0,0,3,52,17.33,1,31,17,225,13.24,0,1,1,1,0.0,0.0,32.0,48.7,52.7,40.2,0.0,107,0.0,2019,Waiver
276,Greg Ward,PHI,WR,24,7,3,0,0,0,0,0,1,5,5.0,0,40,28,254,9.07,1,0,0,1,0.0,0.0,32.0,59.9,62.9,45.9,0.0,106,0.0,2019,Waiver
277,Pharoh Cooper,2TM,WR,24,13,1,0,0,0,0,0,1,2,2.0,0,33,25,243,9.72,1,0,0,1,0.0,0.0,31.0,55.5,58.5,43.0,0.0,110,0.0,2019,Waiver
278,Keke Coutee,HOU,WR,22,9,4,0,0,0,0,0,2,14,7.0,1,36,22,254,11.55,0,1,1,1,0.0,0.0,31.0,52.8,56.8,41.8,0.0,108,0.0,2019,Waiver
280,Malik Turner,SEA,WR,23,15,3,0,0,0,0,0,0,0,0.0,0,22,15,245,16.33,1,0,0,1,0.0,0.0,31.0,45.5,48.5,38.0,0.0,109,0.0,2019,Waiver
283,Chester Rogers,IND,WR,25,12,6,0,0,0,0,0,1,18,18.0,0,28,16,179,11.19,2,2,1,2,0.0,0.0,30.0,45.7,49.7,37.7,0.0,111,0.0,2019,Waiver
285,Jarius Wright,CAR,WR,30,16,9,0,0,0,0,0,1,-7,-7.0,0,58,28,296,10.57,0,0,0,0,0.0,0.0,29.0,56.9,59.9,42.9,0.0,112,0.0,2019,Waiver
286,DeSean Jackson,PHI,WR,33,3,3,0,0,0,0,0,0,0,0.0,0,10,9,159,17.67,2,0,0,2,0.0,0.0,28.0,36.9,39.9,32.4,0.0,113,0.0,2019,Waiver
287,Jake Kumerow,GNB,WR,27,14,4,0,0,0,0,0,0,0,0.0,0,21,12,219,18.25,1,0,0,1,0.0,0.0,28.0,39.9,42.9,33.9,0.0,114,0.0,2019,Waiver
288,Scott Miller,TAM,WR,22,10,2,0,0,0,0,0,2,16,8.0,0,26,13,200,15.38,1,0,0,1,0.0,0.0,28.0,40.6,43.6,34.1,0.0,116,0.0,2019,Waiver
289,Justin Watson,TAM,WR,23,16,2,0,0,0,0,0,0,0,0.0,0,26,15,159,10.6,2,0,0,2,0.0,0.0,28.0,42.9,45.9,35.4,0.0,115,0.0,2019,Waiver
290,Jakeem Grant,MIA,WR,27,10,2,0,0,0,0,0,4,5,1.25,1,33,19,164,8.63,0,2,1,2,0.0,0.0,27.0,45.9,49.9,36.4,0.0,118,0.0,2019,Waiver
291,N'Keal Harry,NWE,WR,22,7,5,0,0,0,0,0,5,49,9.8,0,24,12,105,8.75,2,0,0,2,0.0,0.0,27.0,39.4,42.4,33.4,0.0,117,0.0,2019,Waiver
296,Isaiah Ford,MIA,WR,23,8,0,0,0,0,0,0,1,11,11.0,0,35,23,244,10.61,0,0,0,0,0.0,0.0,26.0,48.5,51.5,37.0,0.0,123,0.0,2019,Waiver
297,Marquise Goodwin,SFO,WR,29,9,6,0,0,0,0,0,1,15,15.0,0,21,12,186,15.5,1,0,0,1,0.0,0.0,26.0,38.1,41.1,32.1,0.0,120,0.0,2019,Waiver
299,Andy Isabella,ARI,WR,23,15,1,0,0,0,0,0,4,15,3.75,0,13,9,189,21.0,1,0,0,1,0.0,0.0,26.0,35.4,38.4,30.9,0.0,119,0.0,2019,Waiver
301,Trey Quinn,WAS,WR,24,12,6,0,0,0,0,0,0,0,0.0,0,47,26,198,7.62,1,1,1,1,1.0,0.0,26.0,51.8,55.8,38.8,0.0,122,0.0,2019,Waiver
302,Damion Ratley,CLE,WR,24,13,3,0,0,0,0,0,0,0,0.0,0,24,12,200,16.67,1,0,0,1,0.0,0.0,26.0,38.0,41.0,32.0,0.0,121,0.0,2019,Waiver
306,KeeSean Johnson,ARI,WR,23,10,4,0,0,0,0,0,1,3,3.0,0,42,21,187,8.9,1,1,1,1,1.0,0.0,25.0,46.0,50.0,35.5,0.0,124,0.0,2019,Waiver
307,Cordarrelle Patterson,CHI,WR,28,16,4,0,0,0,0,0,17,103,6.06,0,17,11,83,7.55,0,0,0,1,0.0,0.0,25.0,35.6,38.6,30.1,0.0,125,0.0,2019,Waiver
309,Javon Wims,CHI,WR,25,16,6,0,0,0,0,0,0,0,0.0,0,39,18,186,10.33,1,0,0,1,0.0,0.0,25.0,42.6,45.6,33.6,0.0,126,0.0,2019,Waiver
312,Dante Pettis,SFO,WR,24,11,4,1,1,16,0,0,0,0,0.0,0,24,11,109,9.91,2,0,0,2,0.0,0.0,24.0,34.5,37.5,29.0,0.0,128,0.0,2019,Waiver
313,Laquon Treadwell,MIN,WR,24,13,1,0,0,0,0,0,0,0,0.0,0,16,9,184,20.44,1,0,0,1,0.0,0.0,24.0,33.4,36.4,28.9,0.0,127,0.0,2019,Waiver
314,Olamide Zaccheaus,ATL,WR,22,10,0,0,0,0,0,0,0,0,0.0,0,5,3,115,38.33,1,0,0,2,0.0,0.0,24.0,26.5,29.5,25.0,0.0,129,0.0,2019,Waiver
315,JJ Arcega-Whiteside,PHI,WR,23,16,5,0,0,0,0,0,0,0,0.0,0,22,10,169,16.9,1,0,0,1,0.0,0.0,23.0,32.9,35.9,27.9,0.0,132,0.0,2019,Waiver
318,Bennie Fowler,NYG,WR,28,8,2,0,0,0,0,0,1,20,20.0,0,36,23,193,8.39,0,0,0,0,1.0,0.0,23.0,46.3,49.3,34.8,0.0,130,0.0,2019,Waiver
319,Byron Pringle,KAN,WR,26,16,0,0,0,0,0,0,0,0,0.0,0,16,12,170,14.17,1,0,0,1,0.0,0.0,23.0,35.0,38.0,29.0,0.0,131,0.0,2019,Waiver
322,Duke Williams,BUF,WR,27,4,3,0,0,0,0,0,0,0,0.0,0,19,12,166,13.83,1,0,0,1,0.0,0.0,23.0,34.6,37.6,28.6,0.0,133,0.0,2019,Waiver
324,Zay Jones,2TM,WR,24,15,9,0,0,0,0,0,1,3,3.0,0,45,27,216,8.0,0,0,0,0,0.0,0.0,22.0,48.9,51.9,35.4,0.0,134,0.0,2019,Waiver
326,Tim Patrick,DEN,WR,26,8,2,0,0,0,0,0,0,0,0.0,0,31,16,218,13.63,0,0,0,0,0.0,0.0,22.0,37.8,40.8,29.8,0.0,135,0.0,2019,Waiver
331,Kalif Raymond,TEN,WR,25,8,1,0,0,0,0,0,1,-5,-5.0,0,12,9,170,18.89,1,1,1,1,0.0,0.0,21.0,29.5,33.5,25.0,0.0,136,0.0,2019,Waiver
332,Parris Campbell,IND,WR,22,7,3,0,0,0,0,0,4,34,8.5,0,24,18,127,7.06,1,3,1,1,0.0,0.0,20.0,38.1,42.1,29.1,0.0,139,0.0,2019,Waiver
334,Trevor Davis,3TM,WR,26,14,4,0,0,0,0,0,4,73,18.25,1,11,8,111,13.88,0,3,2,1,0.0,0.0,20.0,28.4,33.4,24.4,0.0,138,0.0,2019,Waiver
335,Justin Hardy,ATL,WR,28,16,1,0,0,0,0,0,0,0,0.0,0,26,19,195,10.26,0,0,0,0,0.0,0.0,20.0,38.5,41.5,29.0,0.0,140,0.0,2019,Waiver
336,Richie James,SFO,WR,24,16,1,0,0,0,0,0,2,-1,-0.5,0,10,6,165,27.5,1,1,1,1,0.0,0.0,20.0,26.4,30.4,23.4,0.0,137,0.0,2019,Waiver
343,Dontrelle Inman,2TM,WR,30,7,1,0,0,0,0,0,0,0,0.0,0,21,12,181,15.08,0,0,0,0,0.0,0.0,18.0,30.1,33.1,24.1,0.0,141,0.0,2019,Waiver
351,Devin Smith,DAL,WR,27,4,2,0,0,0,0,0,0,0,0.0,0,9,5,113,22.6,1,0,0,1,0.0,0.0,17.0,22.3,25.3,19.8,0.0,142,0.0,2019,Waiver
362,DeAndre Carter,HOU,WR,26,16,3,0,0,0,0,0,0,0,0.0,0,14,11,162,14.73,0,2,1,0,0.0,0.0,14.0,25.2,29.2,19.7,0.0,143,0.0,2019,Waiver
368,Daniel Brown,NYJ,WR,27,16,5,0,0,0,0,0,0,0,0.0,0,11,7,72,10.29,1,0,0,1,0.0,0.0,13.0,20.2,20.2,16.7,0.0,145,0.0,2019,Waiver
369,Keelan Doss,OAK,WR,23,8,2,0,0,0,0,0,0,0,0.0,0,14,11,133,12.09,0,0,0,0,0.0,0.0,13.0,24.3,27.3,18.8,0.0,144,0.0,2019,Waiver
370,Rico Gafford,OAK,WR,23,4,1,0,0,0,0,0,0,0,0.0,0,2,2,66,33.0,1,0,0,1,0.0,0.0,13.0,14.6,14.6,13.6,0.0,147,0.0,2019,Waiver
371,Mack Hollins,2TM,WR,26,16,3,0,0,0,0,0,0,0,0.0,0,23,10,125,12.5,0,0,0,0,0.0,0.0,13.0,22.5,25.5,17.5,0.0,148,0.0,2019,Waiver
372,Jesper Horsted,CHI,WR,22,6,1,0,0,0,0,0,0,0,0.0,0,10,8,87,10.88,1,1,1,1,0.0,0.0,13.0,20.7,21.7,16.7,0.0,146,0.0,2019,Waiver
377,Antonio Brown,NWE,WR,31,1,0,0,0,0,0,0,1,5,5.0,0,8,4,56,14.0,1,0,0,1,0.0,0.0,12.0,16.1,16.1,14.1,0.0,150,0.0,2019,Waiver
378,Deon Cain,2TM,WR,23,13,6,0,0,0,0,0,0,0,0.0,0,20,9,124,13.78,0,0,0,0,0.0,0.0,12.0,21.4,24.4,16.9,0.0,149,0.0,2019,Waiver
379,Rashard Higgins,CLE,WR,25,10,1,0,0,0,0,0,0,0,0.0,0,11,4,55,13.75,1,0,0,1,0.0,0.0,12.0,15.5,15.5,13.5,0.0,151,0.0,2019,Waiver
386,Brandon Zylstra,CAR,WR,26,8,0,0,0,0,0,0,0,0,0.0,0,12,8,106,13.25,0,1,0,0,0.0,0.0,11.0,18.6,21.6,14.6,0.0,152,0.0,2019,Waiver
387,Marcell Ateman,OAK,WR,25,11,0,0,0,0,0,0,0,0,0.0,0,10,5,116,23.2,0,1,1,0,0.0,0.0,10.0,14.6,18.6,12.1,0.0,155,0.0,2019,Waiver
388,Braxton Berrios,NYJ,WR,24,16,0,0,0,0,0,0,0,0,0.0,0,13,6,115,19.17,0,1,1,0,0.0,0.0,10.0,15.5,19.5,12.5,0.0,156,0.0,2019,Waiver
390,Deonte Harris,NOR,WR,22,14,1,0,0,0,0,0,4,31,7.75,0,6,6,24,4.0,0,3,1,1,0.0,0.0,10.0,15.5,16.5,12.5,0.0,157,0.0,2019,Waiver
392,T.J. Jones,NYG,WR,27,3,0,0,0,0,0,0,0,0,0.0,0,4,3,38,12.67,1,3,0,1,0.0,0.0,10.0,12.8,12.8,11.3,0.0,153,0.0,2019,Waiver
393,JJ Nelson,OAK,WR,27,2,1,0,0,0,0,0,0,0,0.0,0,5,4,36,9.0,1,0,0,1,0.0,0.0,10.0,13.6,13.6,11.6,0.0,154,0.0,2019,Waiver
399,Christian Blake,ATL,WR,23,9,3,0,0,0,0,0,0,0,0.0,0,24,11,91,8.27,0,0,0,0,0.0,0.0,9.0,20.1,20.1,14.6,0.0,160,0.0,2019,Waiver
400,Antonio Callaway,CLE,WR,22,4,2,0,0,0,0,0,0,0,0.0,0,15,8,89,11.13,0,0,0,0,0.0,0.0,9.0,16.9,16.9,12.9,0.0,161,0.0,2019,Waiver
402,Robert Foster,BUF,WR,25,13,2,0,0,0,0,0,2,29,14.5,0,18,3,64,21.33,0,0,0,0,0.0,0.0,9.0,12.3,12.3,10.8,0.0,158,0.0,2019,Waiver
406,Lee Smith,BUF,WR,32,16,5,0,0,0,0,0,0,0,0.0,0,5,4,31,7.75,1,0,0,1,0.0,0.0,9.0,13.1,13.1,11.1,0.0,159,0.0,2019,Waiver
409,Ventell Bryant,DAL,WR,23,12,0,0,0,0,0,0,0,0,0.0,0,1,1,15,15.0,1,0,0,1,0.0,0.0,8.0,8.5,8.5,8.0,0.0,165,0.0,2019,Waiver
411,KhaDarel Hodge,CLE,WR,24,16,1,0,0,0,0,0,0,0,0.0,0,10,4,76,19.0,0,0,0,0,0.0,0.0,8.0,11.6,11.6,9.6,0.0,164,0.0,2019,Waiver
412,Trent Sherfield,ARI,WR,23,16,1,0,0,0,0,0,0,0,0.0,0,13,4,80,20.0,0,0,0,0,0.0,0.0,8.0,12.0,12.0,10.0,0.0,163,0.0,2019,Waiver
413,Damion Willis,CIN,WR,22,10,2,0,0,0,0,0,0,0,0.0,0,16,9,82,9.11,0,0,0,0,0.0,0.0,8.0,17.2,17.2,12.7,0.0,162,0.0,2019,Waiver
415,Chad Beebe,MIN,WR,25,3,0,0,0,0,0,0,0,0,0.0,0,2,2,70,35.0,0,3,0,0,0.0,0.0,7.0,9.0,9.0,8.0,0.0,166,0.0,2019,Waiver
420,Chris Hogan,CAR,WR,32,7,1,0,0,0,0,0,0,0,0.0,0,15,8,67,8.38,0,0,0,0,0.0,0.0,7.0,14.7,14.7,10.7,0.0,168,0.0,2019,Waiver
422,Riley Ridley,CHI,WR,23,5,0,0,0,0,0,0,0,0,0.0,0,7,6,69,11.5,0,0,0,0,0.0,0.0,7.0,12.9,12.9,9.9,0.0,167,0.0,2019,Waiver
431,Tevin Jones,PIT,WR,27,5,0,0,0,0,0,0,0,0,0.0,0,10,4,61,15.25,0,0,0,0,0.0,0.0,6.0,10.1,10.1,8.1,0.0,169,0.0,2019,Waiver
432,Chris Lacy,DET,WR,23,7,2,0,0,0,0,0,0,0,0.0,0,10,3,60,20.0,0,0,0,0,0.0,0.0,6.0,9.0,9.0,7.5,0.0,170,0.0,2019,Waiver
434,Andre Patton,LAC,WR,25,13,5,0,0,0,0,0,0,0,0.0,0,17,6,56,9.33,0,0,0,0,0.0,0.0,6.0,11.6,11.6,8.6,0.0,171,0.0,2019,Waiver
438,Deontay Burnett,PHI,WR,22,1,1,0,0,0,0,0,0,0,0.0,0,4,2,48,24.0,0,0,0,0,0.0,0.0,5.0,6.8,6.8,5.8,0.0,173,0.0,2019,Waiver
442,Alexander Hollins,MIN,WR,23,5,1,0,0,0,0,0,0,0,0.0,0,4,2,46,23.0,0,0,0,0,0.0,0.0,5.0,6.6,6.6,5.6,0.0,174,0.0,2019,Waiver
449,DeAndrew White,CAR,WR,28,10,0,0,0,0,0,0,0,0,0.0,0,9,4,51,12.75,0,0,0,0,0.0,0.0,5.0,9.1,9.1,7.1,0.0,172,0.0,2019,Waiver
450,Cedrick Wilson Jr.,DAL,WR,24,6,0,0,0,0,0,0,0,0,0.0,0,8,5,46,9.2,0,0,0,0,0.0,0.0,5.0,9.6,9.6,7.1,0.0,175,0.0,2019,Waiver
453,Geremy Davis,LAC,WR,27,7,1,0,0,0,0,0,0,0,0.0,0,3,3,38,12.67,0,0,0,0,0.0,0.0,4.0,6.8,6.8,5.3,0.0,177,0.0,2019,Waiver
456,Steven Mitchell,HOU,WR,25,3,1,0,0,0,0,0,0,0,0.0,0,6,2,37,18.5,0,0,0,0,0.0,0.0,4.0,5.7,5.7,4.7,0.0,178,0.0,2019,Waiver
457,Jason Moore,LAC,WR,24,10,0,0,0,0,0,0,0,0,0.0,0,5,2,43,21.5,0,0,0,0,0.0,0.0,4.0,6.3,6.3,5.3,0.0,176,0.0,2019,Waiver
460,Travis Benjamin,LAC,WR,30,5,2,0,0,0,0,0,0,0,0.0,0,16,6,30,5.0,0,0,0,0,0.0,0.0,3.0,9.0,9.0,6.0,0.0,184,0.0,2019,Waiver
461,C.J. Board,JAX,WR,26,4,0,0,0,0,0,0,0,0,0.0,0,4,2,31,15.5,0,0,0,0,0.0,0.0,3.0,5.1,5.1,4.1,0.0,182,0.0,2019,Waiver
